"id";"datetime";"dive_number";"dive_type";"depth"
2010023;2010-03-10 15:27:13;9;"Drift";433,5
2010023;2010-03-10 15:27:15;9;"Drift";434,5
2010023;2010-03-10 15:27:17;9;"Drift";435,5
2010023;2010-03-10 15:27:19;9;"Drift";436
2010023;2010-03-10 15:27:22;9;"Drift";437
2010023;2010-03-10 15:27:24;9;"Drift";437,5
2010023;2010-03-10 15:27:26;9;"Drift";438,5
2010023;2010-03-10 15:27:27;9;"Drift";439,5
2010023;2010-03-10 15:27:29;9;"Drift";440
2010023;2010-03-10 15:27:31;9;"Drift";440,5
2010023;2010-03-10 15:27:34;9;"Drift";441,5
2010023;2010-03-10 15:27:36;9;"Drift";442
2010023;2010-03-10 15:27:38;9;"Drift";443,5
2010023;2010-03-10 15:27:40;9;"Drift";444
2010023;2010-03-10 15:27:41;9;"Drift";445
2010023;2010-03-10 15:27:43;9;"Drift";445,5
2010023;2010-03-10 15:27:45;9;"Drift";446,5
2010023;2010-03-10 15:27:48;9;"Drift";447
2010023;2010-03-10 15:27:50;9;"Drift";448
2010023;2010-03-10 15:27:52;9;"Drift";448,5
2010023;2010-03-10 15:27:54;9;"Drift";449,5
2010023;2010-03-10 15:27:55;9;"Drift";450
2010023;2010-03-10 15:27:57;9;"Drift";451
2010023;2010-03-10 15:27:59;9;"Drift";451
2010023;2010-03-10 15:28:02;9;"Drift";452
2010023;2010-03-10 15:28:04;9;"Drift";452,5
2010023;2010-03-10 15:28:06;9;"Drift";453,5
2010023;2010-03-10 15:28:07;9;"Drift";454,5
2010023;2010-03-10 15:28:09;9;"Drift";454,5
2010023;2010-03-10 15:28:11;9;"Drift";455
2010023;2010-03-10 15:28:13;9;"Drift";455,5
2010023;2010-03-10 15:28:16;9;"Drift";456,5
2010023;2010-03-10 15:28:18;9;"Drift";457
2010023;2010-03-10 15:28:20;9;"Drift";458
2010023;2010-03-10 15:28:21;9;"Drift";458
2010023;2010-03-10 15:28:23;9;"Drift";458,5
2010023;2010-03-10 15:28:25;9;"Drift";459,5
2010023;2010-03-10 15:28:28;9;"Drift";460
2010023;2010-03-10 15:28:30;9;"Drift";460,5
2010023;2010-03-10 15:28:32;9;"Drift";461
2010023;2010-03-10 15:28:34;9;"Drift";461,5
2010023;2010-03-10 15:28:35;9;"Drift";462,5
2010023;2010-03-10 15:28:37;9;"Drift";463
2010023;2010-03-10 15:28:39;9;"Drift";464
2010023;2010-03-10 15:28:42;9;"Drift";464,5
2010023;2010-03-10 15:28:44;9;"Drift";465
2010023;2010-03-10 15:28:46;9;"Drift";465,5
2010023;2010-03-10 15:28:48;9;"Drift";465,5
2010023;2010-03-10 15:28:49;9;"Drift";467
2010023;2010-03-10 15:28:51;9;"Drift";468
2010023;2010-03-10 15:28:53;9;"Drift";468,5
2010023;2010-03-10 15:28:56;9;"Drift";469,5
2010023;2010-03-10 15:28:58;9;"Drift";470
2010023;2010-03-10 15:29:00;9;"Drift";470,5
2010023;2010-03-10 15:29:01;9;"Drift";471
2010023;2010-03-10 15:29:03;9;"Drift";472
2010023;2010-03-10 15:29:05;9;"Drift";473
2010023;2010-03-10 15:29:07;9;"Drift";473,5
2010023;2010-03-10 15:29:10;9;"Drift";473,5
2010023;2010-03-10 15:29:12;9;"Drift";475
2010023;2010-03-10 15:29:14;9;"Drift";476
2010023;2010-03-10 15:29:15;9;"Drift";476
2010023;2010-03-10 15:29:17;9;"Drift";477
2010023;2010-03-10 15:29:19;9;"Drift";477,5
2010023;2010-03-10 15:29:22;9;"Drift";478
2010023;2010-03-10 15:29:24;9;"Drift";479
2010023;2010-03-10 15:29:26;9;"Drift";479
2010023;2010-03-10 15:29:28;9;"Drift";480
2010023;2010-03-10 15:29:29;9;"Drift";480,5
2010023;2010-03-10 15:29:31;9;"Drift";481
2010023;2010-03-10 15:29:33;9;"Drift";482
2010023;2010-03-10 15:29:36;9;"Drift";482,5
2010023;2010-03-10 15:29:38;9;"Drift";483,5
2010023;2010-03-10 15:29:40;9;"Drift";485
2010023;2010-03-10 15:29:42;9;"Drift";486
2010023;2010-03-10 15:29:43;9;"Drift";486
2010023;2010-03-10 15:29:45;9;"Drift";485
2010023;2010-03-10 15:29:47;9;"Drift";483,5
2010023;2010-03-10 15:29:50;9;"Drift";482
2010023;2010-03-10 15:29:52;9;"Drift";480,5
2010023;2010-03-10 15:29:54;9;"Drift";479,5
2010023;2010-03-10 15:29:55;9;"Drift";478
2010023;2010-03-10 15:29:57;9;"Drift";476,5
2010023;2010-03-10 15:29:59;9;"Drift";475
2010023;2010-03-10 15:30:01;9;"Drift";473,5
2010023;2010-03-10 15:30:04;9;"Drift";472
2010023;2010-03-10 15:30:06;9;"Drift";470,5
2010023;2010-03-10 15:30:08;9;"Drift";469
2010023;2010-03-10 15:30:09;9;"Drift";467,5
2010023;2010-03-10 15:30:11;9;"Drift";466,5
2010023;2010-03-10 15:30:13;9;"Drift";465
2010023;2010-03-10 15:30:16;9;"Drift";464
2010023;2010-03-10 15:30:18;9;"Drift";463
2010023;2010-03-10 15:30:20;9;"Drift";462
2010023;2010-03-10 15:30:22;9;"Drift";460,5
2010023;2010-03-10 15:30:23;9;"Drift";459,5
2010023;2010-03-10 15:30:25;9;"Drift";459
2010023;2010-03-10 15:30:27;9;"Drift";457,5
2010023;2010-03-10 15:30:30;9;"Drift";456
2010023;2010-03-10 15:30:32;9;"Drift";455
2010023;2010-03-10 15:30:34;9;"Drift";453,5
2010023;2010-03-10 15:30:35;9;"Drift";451
2010023;2010-03-10 15:30:37;9;"Drift";449
2010023;2010-03-10 15:30:39;9;"Drift";447,5
2010023;2010-03-10 15:30:41;9;"Drift";445,5
2010023;2010-03-10 15:30:44;9;"Drift";444
2010023;2010-03-10 15:30:46;9;"Drift";443
2010023;2010-03-10 15:30:48;9;"Drift";442
2010023;2010-03-10 15:30:49;9;"Drift";441
2010023;2010-03-10 15:30:51;9;"Drift";439
2010023;2010-03-10 15:30:53;9;"Drift";438
2010023;2010-03-10 15:30:55;9;"Drift";436,5
2010023;2010-03-10 15:30:58;9;"Drift";435,5
2010023;2010-03-10 15:31:00;9;"Drift";435
2010023;2010-03-10 15:31:02;9;"Drift";433,5
2010023;2010-03-10 15:31:03;9;"Drift";432
2010023;2010-03-10 15:31:05;9;"Drift";429,5
2010023;2010-03-10 15:31:07;9;"Drift";427,5
2010023;2010-03-10 15:31:10;9;"Drift";426,5
2010023;2010-03-10 15:31:12;9;"Drift";424,5
2010023;2010-03-10 15:31:14;9;"Drift";422,5
2010023;2010-03-10 15:31:16;9;"Drift";421
2010023;2010-03-10 15:31:17;9;"Drift";419,5
2010023;2010-03-10 15:31:19;9;"Drift";418
2010023;2010-03-10 15:31:21;9;"Drift";416,5
2010023;2010-03-10 15:31:24;9;"Drift";415
2010023;2010-03-10 15:31:26;9;"Drift";413,5
2010023;2010-03-10 15:31:28;9;"Drift";412
2010023;2010-03-10 15:31:29;9;"Drift";410,5
2010023;2010-03-10 15:31:31;9;"Drift";409
2010023;2010-03-10 15:31:33;9;"Drift";406,5
2010023;2010-03-10 15:31:35;9;"Drift";405,5
2010023;2010-03-10 15:31:38;9;"Drift";403,5
2010023;2010-03-10 15:31:40;9;"Drift";402
2010023;2010-03-10 15:31:42;9;"Drift";400,5
2010023;2010-03-10 15:31:43;9;"Drift";399
2010023;2010-03-10 15:31:45;9;"Drift";398
2010023;2010-03-10 15:31:47;9;"Drift";397
2010023;2010-03-10 15:31:49;9;"Drift";395,5
2010023;2010-03-10 15:31:52;9;"Drift";394,5
2010023;2010-03-10 15:31:54;9;"Drift";393
2010023;2010-03-10 15:31:56;9;"Drift";392
2010023;2010-03-10 15:31:57;9;"Drift";391
2010023;2010-03-10 15:31:59;9;"Drift";389,5
2010023;2010-03-10 15:32:01;9;"Drift";388
2010023;2010-03-10 15:32:04;9;"Drift";387
2010023;2010-03-10 15:32:06;9;"Drift";386
2010023;2010-03-10 15:32:08;9;"Drift";384
2010023;2010-03-10 15:32:10;9;"Drift";382,5
2010023;2010-03-10 15:32:11;9;"Drift";381
2010023;2010-03-10 15:32:13;9;"Drift";380
2010023;2010-03-10 15:32:15;9;"Drift";378,5
2010023;2010-03-10 15:32:18;9;"Drift";377
2010023;2010-03-10 15:32:20;9;"Drift";375,5
2010023;2010-03-10 15:32:22;9;"Drift";375
2010023;2010-03-10 15:32:23;9;"Drift";373
2010023;2010-03-10 15:32:25;9;"Drift";371,5
2010023;2010-03-10 15:32:27;9;"Drift";370,5
2010023;2010-03-10 15:32:29;9;"Drift";368,5
2010023;2010-03-10 15:32:32;9;"Drift";368
2010023;2010-03-10 15:32:34;9;"Drift";366,5
2010023;2010-03-10 15:32:36;9;"Drift";365,5
2010023;2010-03-10 15:32:37;9;"Drift";364
2010023;2010-03-10 15:32:39;9;"Drift";362,5
2010023;2010-03-10 15:32:41;9;"Drift";361
2010023;2010-03-10 15:32:43;9;"Drift";359
2010023;2010-03-10 15:32:46;9;"Drift";357,5
2010023;2010-03-10 15:32:48;9;"Drift";356,5
2010023;2010-03-10 15:32:50;9;"Drift";355
2010023;2010-03-10 15:32:51;9;"Drift";354
2010023;2010-03-10 15:32:53;9;"Drift";353
2010023;2010-03-10 15:32:55;9;"Drift";353
2010023;2010-03-10 15:32:58;9;"Drift";352,5
2010023;2010-03-10 15:33:00;9;"Drift";351,5
2010023;2010-03-10 15:33:02;9;"Drift";351,5
2010023;2010-03-10 15:33:04;9;"Drift";350,5
2010023;2010-03-10 15:33:05;9;"Drift";350
2010023;2010-03-10 15:33:07;9;"Drift";348,5
2010023;2010-03-10 15:33:09;9;"Drift";348
2010023;2010-03-10 15:33:12;9;"Drift";346,5
2010023;2010-03-10 15:33:14;9;"Drift";345
2010023;2010-03-10 15:33:16;9;"Drift";343,5
2010023;2010-03-10 15:33:17;9;"Drift";342
2010023;2010-03-10 15:33:19;9;"Drift";340
2010023;2010-03-10 15:33:21;9;"Drift";338,5
2010023;2010-03-10 15:33:23;9;"Drift";337
2010023;2010-03-10 15:33:26;9;"Drift";334,5
2010023;2010-03-10 15:33:28;9;"Drift";333,5
2010023;2010-03-10 15:33:30;9;"Drift";331,5
2010023;2010-03-10 15:33:31;9;"Drift";330
2010023;2010-03-10 15:33:33;9;"Drift";328,5
2010023;2010-03-10 15:33:35;9;"Drift";327
2010023;2010-03-10 15:33:37;9;"Drift";325,5
2010023;2010-03-10 15:33:40;9;"Drift";324
2010023;2010-03-10 15:33:42;9;"Drift";322,5
2010023;2010-03-10 15:33:44;9;"Drift";320,5
2010023;2010-03-10 15:33:45;9;"Drift";319
2010023;2010-03-10 15:33:47;9;"Drift";317
2010023;2010-03-10 15:33:49;9;"Drift";315,5
2010023;2010-03-10 15:33:52;9;"Drift";313,5
2010023;2010-03-10 15:33:54;9;"Drift";312
2010023;2010-03-10 15:33:56;9;"Drift";310
2010023;2010-03-10 15:33:58;9;"Drift";308
2010023;2010-03-10 15:33:59;9;"Drift";306,5
2010023;2010-03-10 15:34:01;9;"Drift";304,5
2010023;2010-03-10 15:34:03;9;"Drift";303,5
2010023;2010-03-10 15:34:06;9;"Drift";302
2010023;2010-03-10 15:34:08;9;"Drift";300
2010023;2010-03-10 15:34:10;9;"Drift";299
2010023;2010-03-10 15:34:12;9;"Drift";297
2010023;2010-03-10 15:34:13;9;"Drift";296
2010023;2010-03-10 15:34:15;9;"Drift";295
2010023;2010-03-10 15:34:17;9;"Drift";294,5
2010023;2010-03-10 15:34:20;9;"Drift";293,5
2010023;2010-03-10 15:34:22;9;"Drift";292,5
2010023;2010-03-10 15:34:24;9;"Drift";290,5
2010023;2010-03-10 15:34:25;9;"Drift";289,5
2010023;2010-03-10 15:34:27;9;"Drift";288
2010023;2010-03-10 15:34:29;9;"Drift";286,5
2010023;2010-03-10 15:34:31;9;"Drift";284,5
2010023;2010-03-10 15:34:34;9;"Drift";283
2010023;2010-03-10 15:34:36;9;"Drift";281
2010023;2010-03-10 15:34:38;9;"Drift";280
2010023;2010-03-10 15:34:39;9;"Drift";278,5
2010023;2010-03-10 15:34:41;9;"Drift";278
2010023;2010-03-10 15:34:43;9;"Drift";276,5
2010023;2010-03-10 15:34:46;9;"Drift";275
2010023;2010-03-10 15:34:48;9;"Drift";273,5
2010023;2010-03-10 15:34:50;9;"Drift";271,5
2010023;2010-03-10 15:34:52;9;"Drift";270,5
2010023;2010-03-10 15:34:53;9;"Drift";269,5
2010023;2010-03-10 15:34:55;9;"Drift";268
2010023;2010-03-10 15:34:57;9;"Drift";265,5
2010023;2010-03-10 15:35:00;9;"Drift";264
2010023;2010-03-10 15:35:02;9;"Drift";262,5
2010023;2010-03-10 15:35:04;9;"Drift";261,5
2010023;2010-03-10 15:35:06;9;"Drift";261
2010023;2010-03-10 15:35:07;9;"Drift";259
2010023;2010-03-10 15:35:09;9;"Drift";257,5
2010023;2010-03-10 15:35:11;9;"Drift";255,5
2010023;2010-03-10 15:35:14;9;"Drift";253
2010023;2010-03-10 15:35:16;9;"Drift";251
2010023;2010-03-10 15:35:18;9;"Drift";249
2010023;2010-03-10 15:35:19;9;"Drift";247
2010023;2010-03-10 15:35:21;9;"Drift";245
2010023;2010-03-10 15:35:23;9;"Drift";243
2010023;2010-03-10 15:35:25;9;"Drift";241
2010023;2010-03-10 15:35:28;9;"Drift";238,5
2010023;2010-03-10 15:35:30;9;"Drift";236,5
2010023;2010-03-10 15:35:32;9;"Drift";234,5
2010023;2010-03-10 15:35:33;9;"Drift";232
2010023;2010-03-10 15:35:35;9;"Drift";230
2010023;2010-03-10 15:35:37;9;"Drift";228
2010023;2010-03-10 15:35:40;9;"Drift";225,5
2010023;2010-03-10 15:35:42;9;"Drift";223
2010023;2010-03-10 15:35:44;9;"Drift";221
2010023;2010-03-10 15:35:46;9;"Drift";218,5
2010023;2010-03-10 15:35:47;9;"Drift";216,5
2010023;2010-03-10 15:35:49;9;"Drift";214,5
2010023;2010-03-10 15:35:51;9;"Drift";212
2010023;2010-03-10 15:35:54;9;"Drift";210
2010023;2010-03-10 15:35:56;9;"Drift";208
2010023;2010-03-10 15:35:58;9;"Drift";205,5
2010023;2010-03-10 15:36:00;9;"Drift";203,5
2010023;2010-03-10 15:36:01;9;"Drift";201
2010023;2010-03-10 15:36:03;9;"Drift";198
2010023;2010-03-10 15:36:05;9;"Drift";195,5
2010023;2010-03-10 15:36:08;9;"Drift";193,5
2010023;2010-03-10 15:36:10;9;"Drift";190
2010023;2010-03-10 15:36:12;9;"Drift";187,5
2010023;2010-03-10 15:36:13;9;"Drift";185
2010023;2010-03-10 15:36:15;9;"Drift";182,5
2010023;2010-03-10 15:36:17;9;"Drift";180,5
2010023;2010-03-10 15:36:19;9;"Drift";178
2010023;2010-03-10 15:36:22;9;"Drift";176,5
2010023;2010-03-10 15:36:24;9;"Drift";175
2010023;2010-03-10 15:36:26;9;"Drift";173
2010023;2010-03-10 15:36:27;9;"Drift";170,5
2010023;2010-03-10 15:36:29;9;"Drift";168
2010023;2010-03-10 15:36:31;9;"Drift";165
2010023;2010-03-10 15:36:34;9;"Drift";162
2010023;2010-03-10 15:36:36;9;"Drift";159,5
2010023;2010-03-10 15:36:38;9;"Drift";157
2010023;2010-03-10 15:36:40;9;"Drift";154
2010023;2010-03-10 15:36:41;9;"Drift";151,5
2010023;2010-03-10 15:36:43;9;"Drift";148,5
2010023;2010-03-10 15:36:45;9;"Drift";146
2010023;2010-03-10 15:36:48;9;"Drift";143,5
2010023;2010-03-10 15:36:50;9;"Drift";141
2010023;2010-03-10 15:36:52;9;"Drift";138,5
2010023;2010-03-10 15:36:54;9;"Drift";135,5
2010023;2010-03-10 15:36:55;9;"Drift";133
2010023;2010-03-10 15:36:57;9;"Drift";130,5
2010023;2010-03-10 15:36:59;9;"Drift";128
2010023;2010-03-10 15:37:02;9;"Drift";125
2010023;2010-03-10 15:37:04;9;"Drift";121,5
2010023;2010-03-10 15:37:06;9;"Drift";119
2010023;2010-03-10 15:37:07;9;"Drift";116
2010023;2010-03-10 15:37:09;9;"Drift";113,5
2010023;2010-03-10 15:37:11;9;"Drift";110,5
2010023;2010-03-10 15:37:13;9;"Drift";107,5
2010023;2010-03-10 15:37:16;9;"Drift";105
2010023;2010-03-10 15:37:18;9;"Drift";102
2010023;2010-03-10 15:37:20;9;"Drift";99
2010023;2010-03-10 15:37:21;9;"Drift";96,5
2010023;2010-03-10 15:37:23;9;"Drift";93,5
2010023;2010-03-10 15:37:25;9;"Drift";90,5
2010023;2010-03-10 15:37:28;9;"Drift";87,5
2010023;2010-03-10 15:37:30;9;"Drift";84
2010023;2010-03-10 15:37:32;9;"Drift";80,5
2010023;2010-03-10 15:37:34;9;"Drift";78
2010023;2010-03-10 15:37:35;9;"Drift";75
2010023;2010-03-10 15:37:37;9;"Drift";71,5
2010023;2010-03-10 15:37:39;9;"Drift";68
2010023;2010-03-10 15:37:42;9;"Drift";65
2010023;2010-03-10 15:37:44;9;"Drift";61,5
2010023;2010-03-10 15:37:46;9;"Drift";58,5
2010023;2010-03-10 15:37:47;9;"Drift";55,5
2010023;2010-03-10 15:37:49;9;"Drift";52
2010023;2010-03-10 15:37:51;9;"Drift";48,5
2010023;2010-03-10 15:37:53;9;"Drift";45,5
2010023;2010-03-10 15:37:56;9;"Drift";42
2010023;2010-03-10 15:37:58;9;"Drift";39,5
2010023;2010-03-10 15:38:00;9;"Drift";35
2010023;2010-03-10 15:38:01;9;"Drift";32
2010023;2010-03-10 15:38:03;9;"Drift";28,5
2010023;2010-03-10 15:38:05;9;"Drift";25
2010023;2010-03-10 15:38:07;9;"Drift";21,5
2010023;2010-03-10 15:38:10;9;"Drift";18,5
2010023;2010-03-10 15:38:12;9;"Drift";14,5
2010023;2010-03-10 15:38:14;9;"Drift";10,5
2010023;2010-03-10 15:38:15;9;"Drift";8
2010023;2010-03-10 15:38:17;9;"Drift";5
2010023;2010-03-10 15:38:19;9;"Drift";2,5
2010023;2010-03-10 15:38:22;9;"Drift";0,5
2010023;2010-03-10 15:38:24;9;"Drift";0
2010023;2010-03-10 15:38:26;9;"Drift";0
2010023;2010-03-10 15:38:28;9;"Drift";0
2010023;2010-03-10 15:38:29;9;"Drift";0
2010023;2010-03-10 15:38:31;9;"Drift";0,5
2010023;2010-03-10 15:38:33;9;"Drift";0,5
2010023;2010-03-10 15:38:36;9;"Drift";0,5
2010023;2010-03-10 15:38:38;9;"Drift";0,5
2010023;2010-03-10 15:38:40;9;"Drift";0
2010023;2010-03-10 15:38:41;9;"Drift";0,5
2010023;2010-03-10 15:38:43;9;"Drift";0
2010023;2010-03-10 15:38:45;9;"Drift";0
2010023;2010-03-10 15:38:47;9;"Drift";0
2010023;2010-03-10 15:38:50;9;"Drift";0
2010023;2010-03-10 15:38:52;9;"Drift";0
2010023;2010-03-10 15:38:54;9;"Drift";0
2010023;2010-03-10 15:38:55;9;"Drift";0
2010023;2010-03-10 15:38:57;9;"Drift";0
2010023;2010-03-10 15:38:59;9;"Drift";0
2010023;2010-03-10 15:39:01;9;"Drift";0
2010023;2010-03-10 15:39:04;9;"Drift";0
2010023;2010-03-10 15:39:06;9;"Drift";0
2010023;2010-03-10 15:39:08;9;"Drift";0
2010023;2010-03-10 15:39:09;9;"Drift";0
2010023;2010-03-10 15:39:11;9;"Drift";0
2010023;2010-03-10 15:39:13;9;"Drift";0
2010023;2010-03-10 15:39:16;9;"Drift";0
2010023;2010-03-10 15:39:18;9;"Drift";0
2010023;2010-03-10 15:39:20;9;"Drift";0
2010023;2010-03-10 15:39:22;9;"Drift";0
2010023;2010-03-10 15:39:23;9;"Drift";0
2010023;2010-03-10 15:39:25;9;"Drift";0
2010023;2010-03-10 15:39:27;9;"Drift";0
2010023;2010-03-10 15:39:30;9;"Drift";0
2010023;2010-03-10 15:39:32;9;"Drift";0,5
2010023;2010-03-10 15:39:34;9;"Drift";0,5
2010023;2010-03-10 15:39:35;9;"Drift";0,5
2010023;2010-03-10 15:39:37;9;"Drift";0
2010023;2010-03-10 15:39:39;9;"Drift";0
2010023;2010-03-10 15:39:41;9;"Drift";0
2010023;2010-03-10 15:39:44;9;"Drift";0
2010023;2010-03-10 15:39:46;9;"Drift";0
2010023;2010-03-10 15:39:48;9;"Drift";0
2010023;2010-03-10 15:39:49;9;"Drift";0
2010023;2010-03-10 15:39:51;9;"Drift";0
2010023;2010-03-10 15:39:53;9;"Drift";0
2010023;2010-03-10 15:39:55;9;"Drift";0
2010023;2010-03-10 15:39:58;9;"Drift";0,5
2010023;2010-03-10 15:40:00;10;"Drift";0,5
2010023;2010-03-10 15:40:02;10;"Drift";0,5
2010023;2010-03-10 15:40:03;10;"Drift";0
2010023;2010-03-10 15:40:05;10;"Drift";0,5
2010023;2010-03-10 15:40:07;10;"Drift";0
2010023;2010-03-10 15:40:10;10;"Drift";0,5
2010023;2010-03-10 15:40:12;10;"Drift";0,5
2010023;2010-03-10 15:40:14;10;"Drift";0,5
2010023;2010-03-10 15:40:16;10;"Drift";0,5
2010023;2010-03-10 15:40:17;10;"Drift";0,5
2010023;2010-03-10 15:40:19;10;"Drift";0,5
2010023;2010-03-10 15:40:21;10;"Drift";0
2010023;2010-03-10 15:40:24;10;"Drift";1
2010023;2010-03-10 15:40:26;10;"Drift";2,5
2010023;2010-03-10 15:40:28;10;"Drift";4,5
2010023;2010-03-10 15:40:29;10;"Drift";7
2010023;2010-03-10 15:40:31;10;"Drift";9
2010023;2010-03-10 15:40:33;10;"Drift";11,5
2010023;2010-03-10 15:40:35;10;"Drift";15
2010023;2010-03-10 15:40:38;10;"Drift";18
2010023;2010-03-10 15:40:40;10;"Drift";20,5
2010023;2010-03-10 15:40:42;10;"Drift";23,5
2010023;2010-03-10 15:40:43;10;"Drift";26,5
2010023;2010-03-10 15:40:45;10;"Drift";29,5
2010023;2010-03-10 15:40:47;10;"Drift";32,5
2010023;2010-03-10 15:40:49;10;"Drift";35,5
2010023;2010-03-10 15:40:52;10;"Drift";38
2010023;2010-03-10 15:40:54;10;"Drift";41,5
2010023;2010-03-10 15:40:56;10;"Drift";44,5
2010023;2010-03-10 15:40:57;10;"Drift";48
2010023;2010-03-10 15:40:59;10;"Drift";50,5
2010023;2010-03-10 15:41:01;10;"Drift";54
2010023;2010-03-10 15:41:04;10;"Drift";56,5
2010023;2010-03-10 15:41:06;10;"Drift";59
2010023;2010-03-10 15:41:08;10;"Drift";62
2010023;2010-03-10 15:41:10;10;"Drift";65
2010023;2010-03-10 15:41:11;10;"Drift";67,5
2010023;2010-03-10 15:41:13;10;"Drift";70
2010023;2010-03-10 15:41:15;10;"Drift";72,5
2010023;2010-03-10 15:41:18;10;"Drift";75
2010023;2010-03-10 15:41:20;10;"Drift";78
2010023;2010-03-10 15:41:22;10;"Drift";80
2010023;2010-03-10 15:41:24;10;"Drift";83,5
2010023;2010-03-10 15:41:25;10;"Drift";85,5
2010023;2010-03-10 15:41:27;10;"Drift";88,5
2010023;2010-03-10 15:41:29;10;"Drift";91
2010023;2010-03-10 15:41:32;10;"Drift";92,5
2010023;2010-03-10 15:41:34;10;"Drift";95
2010023;2010-03-10 15:41:36;10;"Drift";97,5
2010023;2010-03-10 15:41:37;10;"Drift";99,5
2010023;2010-03-10 15:41:39;10;"Drift";101,5
2010023;2010-03-10 15:41:41;10;"Drift";104,5
2010023;2010-03-10 15:41:43;10;"Drift";106,5
2010023;2010-03-10 15:41:46;10;"Drift";108,5
2010023;2010-03-10 15:41:48;10;"Drift";111,5
2010023;2010-03-10 15:41:50;10;"Drift";113
2010023;2010-03-10 15:41:51;10;"Drift";115
2010023;2010-03-10 15:41:53;10;"Drift";116,5
2010023;2010-03-10 15:41:55;10;"Drift";119,5
2010023;2010-03-10 15:41:58;10;"Drift";121
2010023;2010-03-10 15:42:00;10;"Drift";123,5
2010023;2010-03-10 15:42:02;10;"Drift";125
2010023;2010-03-10 15:42:04;10;"Drift";127
2010023;2010-03-10 15:42:05;10;"Drift";129
2010023;2010-03-10 15:42:07;10;"Drift";131,5
2010023;2010-03-10 15:42:09;10;"Drift";133,5
2010023;2010-03-10 15:42:12;10;"Drift";135,5
2010023;2010-03-10 15:42:14;10;"Drift";137,5
2010023;2010-03-10 15:42:16;10;"Drift";139
2010023;2010-03-10 15:42:18;10;"Drift";140,5
2010023;2010-03-10 15:42:19;10;"Drift";142
2010023;2010-03-10 15:42:21;10;"Drift";143
2010023;2010-03-10 15:42:23;10;"Drift";144,5
2010023;2010-03-10 15:42:26;10;"Drift";146
2010023;2010-03-10 15:42:28;10;"Drift";147,5
2010023;2010-03-10 15:42:30;10;"Drift";148,5
2010023;2010-03-10 15:42:31;10;"Drift";149,5
2010023;2010-03-10 15:42:33;10;"Drift";151
2010023;2010-03-10 15:42:35;10;"Drift";152,5
2010023;2010-03-10 15:42:37;10;"Drift";154
2010023;2010-03-10 15:42:40;10;"Drift";155,5
2010023;2010-03-10 15:42:42;10;"Drift";157
2010023;2010-03-10 15:42:44;10;"Drift";158
2010023;2010-03-10 15:42:45;10;"Drift";160
2010023;2010-03-10 15:42:47;10;"Drift";161,5
2010023;2010-03-10 15:42:49;10;"Drift";163
2010023;2010-03-10 15:42:52;10;"Drift";164,5
2010023;2010-03-10 15:42:54;10;"Drift";165,5
2010023;2010-03-10 15:42:56;10;"Drift";166,5
2010023;2010-03-10 15:42:58;10;"Drift";168
2010023;2010-03-10 15:42:59;10;"Drift";169
2010023;2010-03-10 15:43:01;10;"Drift";171
2010023;2010-03-10 15:43:03;10;"Drift";171,5
2010023;2010-03-10 15:43:06;10;"Drift";173
2010023;2010-03-10 15:43:08;10;"Drift";174
2010023;2010-03-10 15:43:10;10;"Drift";175
2010023;2010-03-10 15:43:12;10;"Drift";175,5
2010023;2010-03-10 15:43:13;10;"Drift";176,5
2010023;2010-03-10 15:43:15;10;"Drift";177,5
2010023;2010-03-10 15:43:17;10;"Drift";178,5
2010023;2010-03-10 15:43:20;10;"Drift";179,5
2010023;2010-03-10 15:43:22;10;"Drift";180,5
2010023;2010-03-10 15:43:24;10;"Drift";181,5
2010023;2010-03-10 15:43:25;10;"Drift";182,5
2010023;2010-03-10 15:43:27;10;"Drift";183,5
2010023;2010-03-10 15:43:29;10;"Drift";184
2010023;2010-03-10 15:43:31;10;"Drift";185
2010023;2010-03-10 15:43:34;10;"Drift";186
2010023;2010-03-10 15:43:36;10;"Drift";186,5
2010023;2010-03-10 15:43:38;10;"Drift";187,5
2010023;2010-03-10 15:43:39;10;"Drift";188
2010023;2010-03-10 15:43:41;10;"Drift";189,5
2010023;2010-03-10 15:43:43;10;"Drift";190
2010023;2010-03-10 15:43:46;10;"Drift";191
2010023;2010-03-10 15:43:48;10;"Drift";191,5
2010023;2010-03-10 15:43:50;10;"Drift";193
2010023;2010-03-10 15:43:52;10;"Drift";193
2010023;2010-03-10 15:43:53;10;"Drift";194,5
2010023;2010-03-10 15:43:55;10;"Drift";195
2010023;2010-03-10 15:43:57;10;"Drift";195,5
2010023;2010-03-10 15:44:00;10;"Drift";195,5
2010023;2010-03-10 15:44:02;10;"Drift";195,5
2010023;2010-03-10 15:44:04;10;"Drift";195,5
2010023;2010-03-10 15:44:06;10;"Drift";195,5
2010023;2010-03-10 15:44:07;10;"Drift";195,5
2010023;2010-03-10 15:44:09;10;"Drift";196
2010023;2010-03-10 15:44:11;10;"Drift";197
2010023;2010-03-10 15:44:14;10;"Drift";197,5
2010023;2010-03-10 15:44:16;10;"Drift";198
2010023;2010-03-10 15:44:18;10;"Drift";199
2010023;2010-03-10 15:44:19;10;"Drift";199,5
2010023;2010-03-10 15:44:21;10;"Drift";200,5
2010023;2010-03-10 15:44:23;10;"Drift";201,5
2010023;2010-03-10 15:44:25;10;"Drift";202
2010023;2010-03-10 15:44:28;10;"Drift";203
